truth_index,truth_label,test_index,method,delta_integrated_squared_error,delta_integrated_absolute_error,delta_pointwise_coverage95,delta_mean_width95,orientation_estimate_degrees,orientation_error_degrees,orientation_abs_error_degrees,orientation_covers95,orientation_width95_degrees,axis_ratio_estimate,axis_ratio_error,axis_ratio_covers95,axis_ratio_width95
0,low,17,Linear,0.00010134107278508108,0.008581655958789312,1.0,0.034419653690681694,175.04289545213848,0.5155353439206771,0.5155353439206771,1.0,17.305894000499254,1.3314633651192431,-0.017582968419451506,1.0,0.1982904362953848
0,low,18,Linear,5.530772781403921e-06,0.0017090036824878075,1.0,0.03059994084101204,175.54044496554698,1.0130848573291953,1.0130848573291953,1.0,16.263249839572552,1.3313163044731646,-0.017730029065530006,1.0,0.19345816280825878
0,low,19,Linear,2.4444652288319002e-05,0.003783831641277449,1.0,0.03491744003313025,171.4440739375314,-3.083286170686378,3.083286170686378,1.0,15.763585653145926,1.3928375703915343,0.0437912368528397,1.0,0.2434625166165867
0,low,20,Linear,6.864302659421603e-05,0.005636176629614224,1.0,0.03420160999713182,170.5040279739187,-4.023332134299073,4.023332134299073,1.0,17.979630397151446,1.385770249346687,0.03672391580799239,1.0,0.2996898352370889
0,low,21,Linear,2.4998565078862995e-05,0.003604248665057467,1.0,0.03407359213650175,172.55344329057496,-1.973916817642818,1.973916817642818,1.0,15.741881031905532,1.4065607936342786,0.05751446009558392,1.0,0.23930200164818993
0,low,22,Linear,9.274695002581227e-06,0.002307552113181966,1.0,0.03208742973098822,176.8392617554643,2.3119016472465104,2.3119016472465104,1.0,15.574463615241704,1.3615927028267754,0.012546369288080728,1.0,0.2084968752568761
0,low,23,Linear,2.214654671226266e-05,0.003649377778700974,1.0,0.03631216732462437,177.43705408432993,2.9096939761121345,2.9096939761121345,1.0,17.4883491273394,1.38915355901178,0.04010722547308543,1.0,0.323508828208106
0,low,24,Linear,2.9843601257213887e-05,0.0037863438268888722,1.0,0.03196074156506042,171.61114092263435,-2.9162191855834396,2.9162191855834396,1.0,16.51294726560224,1.3559223286429944,0.006875995104299815,1.0,0.19383071229817217
0,low,25,Linear,6.439309712841824e-05,0.005765529603829689,1.0,0.0377934887449821,173.26883248269104,-1.2585276255267377,1.2585276255267377,1.0,23.180932597274804,1.2958944152286533,-0.05315191831004129,1.0,0.23281221525488904
0,low,26,Linear,4.0625725146977206e-05,0.00533565668768204,1.0,0.03398784063290441,173.93310076339657,-0.5942593448212199,0.5942593448212199,1.0,19.314245713691914,1.3563156215485632,0.007269288009868591,1.0,0.2737817394875408
0,low,27,Linear,4.1473097404590274e-05,0.004820815391451172,1.0,0.033151352494149224,169.14764559509356,-5.379714513124215,5.379714513124215,1.0,19.11351934111326,1.3483793577446717,-0.0006669757940229726,1.0,0.23963340861306648
0,low,28,Linear,4.698225778599794e-05,0.0046464106185065066,1.0,0.03763338148019641,172.19517096388788,-2.332189144329919,2.332189144329919,1.0,16.410738787555548,1.396885723269085,0.04783938973039037,1.0,0.2249343386725724
0,low,29,Linear,0.0001520786219506703,0.009122462215043666,0.875,0.0318672293532565,179.43638102323627,4.909020915018476,4.909020915018476,1.0,14.225116280186969,1.375225316304302,0.026178982765607373,1.0,0.2036555929360202
0,low,30,Linear,8.485022353347825e-06,0.0019838305214162446,1.0,0.03077464283343066,173.00457611523,-1.5227839929877907,1.5227839929877907,1.0,15.620548254888478,1.355370367193171,0.006324033654476313,1.0,0.19996279758701507
0,low,31,Linear,5.812942906221482e-05,0.00565773419862976,1.0,0.032204789970358146,169.35103457884136,-5.176325529376413,5.176325529376413,1.0,13.722857316366014,1.3943877225286574,0.04534138898996276,1.0,0.20097364317167643
0,low,32,Linear,1.404191281843485e-05,0.0029470127417965306,1.0,0.03437179356058127,174.28235492653164,-0.2450051816861628,0.2450051816861628,1.0,16.744904788928288,1.3713755743059806,0.02232924076728593,1.0,0.31310778390582916
